SITE_NAME,DATE_OBS,TIME_OBS,RESPIRATION,NEE,GEE,CRTFCN_CODE,REVISION_DATE
'NSA-OBS-FLXTR',24-Oct-94,700,0.773,0.408,-0.365,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,730,0.757,0.674,-0.083,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,800,0.749,0.849,0.1,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,830,0.744,1.153,0.409,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,900,0.739,0.652,-0.087,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,930,0.734,0.832,0.098,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1000,0.716,0.814,0.098,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1030,0.705,0.455,-0.25,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1100,0.7,0.798,0.098,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1130,0.695,0.493,-0.202,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1200,0.685,1.092,0.406,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1230,0.673,0.744,0.071,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1300,0.673,1.288,0.615,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1330,0.671,1.495,0.824,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1400,0.683,1.274,0.591,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1430,0.693,0.819,0.126,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1500,0.716,0.664,-0.051,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1530,0.752,0.995,0.244,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1600,0.76,0.792,0.032,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1630,0.789,0.618,-0.172,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1700,0.773,0.556,-0.217,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1730,0.768,1.025,0.257,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1800,0.803,0.769,-0.034,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1830,0.83,0.736,-0.094,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1900,0.833,0.353,-0.481,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,1930,0.833,0.537,-0.297,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,2000,0.828,1.298,0.471,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,2030,0.822,0.709,-0.113,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,2100,-999,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,2130,0.811,0.573,-0.238,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,2200,0.805,0.202,-0.604,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,2230,0.778,0.622,-0.156,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,2300,0.76,0.66,-0.1,'CPI',21-Oct-99
'NSA-OBS-FLXTR',24-Oct-94,2330,0.749,0.614,-0.136,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,0,0.736,0.78,0.044,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,30,0.728,0.816,0.087,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,100,0.728,0.847,0.119,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,130,0.726,1.089,0.363,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,200,0.711,0.609,-0.102,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,230,0.69,0.968,0.277,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,300,0.683,0.352,-0.331,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,330,0.676,0.287,-0.388,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,400,0.673,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,430,0.678,0.447,-0.231,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,500,0.673,0.822,0.149,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,530,0.668,0.656,-0.012,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,600,0.646,1.005,0.359,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,630,0.616,0.94,0.325,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,700,0.6,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,730,0.591,0.723,0.133,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,800,0.593,0.435,-0.158,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,830,0.575,0.427,-0.148,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,900,0.573,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,930,0.564,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1000,0.555,0.555,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1030,0.553,0.553,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1100,0.568,1.142,0.574,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1130,0.588,0.513,-0.075,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1200,0.611,0.702,0.09,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1230,0.628,0.867,0.24,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1300,0.637,0.685,0.048,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1330,0.644,0.107,-0.537,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1400,0.663,0.601,-0.063,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1430,0.678,0.426,-0.252,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1500,0.698,1.027,0.33,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1530,0.723,0.277,-0.446,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1600,0.744,0.409,-0.335,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1630,0.76,0.122,-0.638,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1700,0.792,0.684,-0.108,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1730,0.819,0.956,0.137,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1800,0.839,-0.244,-1.083,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1830,0.867,0.101,-0.766,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1900,0.923,0.352,-0.571,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,1930,0.978,-0.04,-1.018,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,2000,0.991,0.674,-0.317,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,2030,0.997,0.254,-0.743,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,2100,1.003,0.826,-0.177,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,2130,0.991,0.37,-0.62,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,2200,0.991,0.802,-0.189,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,2230,0.991,0.659,-0.331,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,2300,1.006,1.315,0.308,'CPI',21-Oct-99
'NSA-OBS-FLXTR',25-Oct-94,2330,1.016,1.567,0.551,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,0,1.032,1.393,0.361,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,30,1.042,1.005,-0.037,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,100,1.058,0.675,-0.383,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,130,1.071,1.295,0.224,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,200,1.085,1.547,0.462,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,230,1.102,0.876,-0.226,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,300,1.112,1.353,0.241,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,330,1.119,1.175,0.057,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,400,1.126,0.802,-0.323,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,430,1.139,1.375,0.236,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,500,1.146,1.433,0.287,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,530,1.143,1.231,0.088,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,600,1.139,1.438,0.299,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,630,1.139,1.431,0.291,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,700,1.129,1.21,0.081,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,730,1.132,1.195,0.062,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,800,1.139,1.201,0.061,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,830,1.139,1.478,0.338,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,900,1.139,1.408,0.268,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,930,1.136,1.123,-0.013,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1000,1.139,1.175,0.036,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1030,1.143,0.865,-0.277,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1100,1.143,1.136,-0.007,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1130,1.143,1.801,0.658,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1200,1.136,1.4,0.264,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1230,1.136,1.13,-0.006,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1300,1.132,1.896,0.764,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1330,1.129,1.023,-0.106,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1400,1.129,0.872,-0.257,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1430,1.132,0.365,-0.767,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1500,1.136,0.401,-0.735,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1530,1.141,0.137,-1.004,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1600,1.15,0.187,-0.963,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1630,1.164,0.362,-0.802,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1700,1.178,0.095,-1.083,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1730,1.192,-0.409,-1.601,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1800,1.199,-0.467,-1.666,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1830,1.207,-0.534,-1.74,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1900,1.214,0.172,-1.042,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,1930,1.232,0.085,-1.148,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,2000,1.236,0.151,-1.085,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,2030,1.236,0.795,-0.44,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,2100,1.258,0.522,-0.736,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,2130,1.296,0.313,-0.982,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,2200,1.342,0.837,-0.505,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,2230,1.37,1.004,-0.366,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,2300,1.381,1.667,0.286,'CPI',21-Oct-99
'NSA-OBS-FLXTR',26-Oct-94,2330,1.374,1.077,-0.296,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,0,1.315,0.913,-0.402,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,30,1.262,1.141,-0.121,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,100,1.247,1.219,-0.028,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,130,1.247,1.408,0.161,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,200,1.251,1.705,0.454,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,230,1.273,1.325,0.053,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,300,1.265,1.539,0.273,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,330,1.243,1.009,-0.234,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,400,1.262,1.143,-0.119,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,430,1.262,0.926,-0.335,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,500,1.262,0.991,-0.271,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,530,1.247,1.075,-0.172,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,600,1.243,1.25,0.007,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,630,1.262,0.864,-0.397,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,700,1.284,1.064,-0.22,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,730,1.281,1.418,0.138,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,800,1.262,0.887,-0.375,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,830,1.247,1.397,0.15,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,900,1.239,0.396,-0.844,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,930,1.228,0.602,-0.626,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1000,1.236,0.597,-0.639,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1030,1.243,1.193,-0.05,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1100,1.254,1.428,0.174,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1130,1.258,1.64,0.382,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1200,1.338,0.856,-0.483,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1230,1.402,1.071,-0.331,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1300,1.342,0.289,-1.053,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1330,1.338,1.335,-0.003,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1400,1.342,1.14,-0.202,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1430,1.386,0.368,-1.017,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1500,1.422,0.332,-1.09,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1530,1.463,-0.035,-1.498,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1600,1.484,0.199,-1.286,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1630,1.497,0.067,-1.43,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1700,1.51,0.342,-1.167,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1730,1.553,0.203,-1.35,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1800,1.584,-0.205,-1.789,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1830,1.62,-0.228,-1.847,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1900,1.642,-0.146,-1.788,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,1930,1.606,0.653,-0.953,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,2000,1.566,1.314,-0.252,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,2030,1.531,0.768,-0.763,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,2100,-999,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,2130,1.493,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,2200,1.51,2.991,1.481,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,2230,1.531,-0.054,-1.585,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,2300,1.505,1.011,-0.495,'CPI',21-Oct-99
'NSA-OBS-FLXTR',27-Oct-94,2330,1.484,1.881,0.397,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,0,1.476,1.169,-0.307,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,30,1.451,1.36,-0.091,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,100,1.426,1.481,0.055,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,130,1.41,1.16,-0.249,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,200,1.43,1.645,0.215,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,230,1.434,1.375,-0.06,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,300,1.402,1.56,0.159,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,330,1.414,1.02,-0.393,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,400,1.434,1.709,0.275,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,430,1.493,1.353,-0.14,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,500,1.514,1.162,-0.352,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,530,1.501,1.866,0.365,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,600,1.497,1.359,-0.138,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,630,1.488,1.855,0.367,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,700,1.484,1.423,-0.062,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,730,1.484,1.462,-0.023,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,800,1.472,1.685,0.214,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,830,1.434,1.685,0.251,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,900,1.402,1.624,0.222,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,930,1.402,1.098,-0.303,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1000,1.402,1.508,0.106,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1030,1.39,0.875,-0.515,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1100,1.381,1.62,0.238,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1130,1.354,1.697,0.343,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1200,1.323,1.047,-0.276,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1230,1.292,1.628,0.336,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1300,1.265,1.464,0.199,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1330,1.251,0.876,-0.374,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1400,1.262,0.861,-0.401,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1430,1.303,1.014,-0.289,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1500,1.37,-0.308,-1.677,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1530,1.434,-0.175,-1.609,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1600,1.442,-1.364,-2.806,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1630,1.476,-0.82,-2.296,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1700,1.484,-0.623,-2.108,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1730,1.536,-0.899,-2.434,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1800,1.584,-1.076,-2.66,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1830,1.536,-0.367,-1.903,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1900,1.501,1.038,-0.463,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,1930,1.467,0.821,-0.646,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,2000,1.447,-0.019,-1.466,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,2030,1.307,0.36,-0.948,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,2100,1.225,1.042,-0.183,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,2130,1.225,1.235,0.01,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,2200,1.239,1.244,0.005,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,2230,1.247,1.199,-0.048,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,2300,1.232,1.571,0.339,'CPI',21-Oct-99
'NSA-OBS-FLXTR',28-Oct-94,2330,1.196,1.238,0.042,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,0,1.181,1.284,0.102,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,30,1.174,1.16,-0.014,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,100,1.16,1.646,0.486,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,130,1.132,0.656,-0.476,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,200,1.119,1.213,0.094,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,230,1.105,0.939,-0.166,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,300,1.102,0.851,-0.251,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,330,1.098,0.716,-0.382,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,400,1.098,1.472,0.374,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,430,1.095,0.986,-0.109,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,500,1.095,0.48,-0.615,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,530,1.091,1.003,-0.088,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,600,1.075,0.567,-0.507,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,630,1.055,1.444,0.389,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,700,1.045,0.358,-0.687,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,730,1.045,0.958,-0.087,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,800,1.039,0.168,-0.87,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,830,1.039,1.587,0.548,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,900,1.035,0.883,-0.152,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,930,1.032,1.217,0.185,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1000,1.026,1.206,0.18,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1030,1.022,0.849,-0.174,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1100,1.022,1.531,0.508,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1130,1.019,1.456,0.437,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1200,1.019,1.609,0.59,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1230,1.026,0.823,-0.203,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1300,1.026,1.157,0.131,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1330,1.026,0.654,-0.372,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1400,1.035,-0.487,-1.522,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1430,1.048,-0.31,-1.359,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1500,1.055,-0.284,-1.338,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1530,1.068,-0.017,-1.086,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1600,1.091,-0.765,-1.856,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1630,1.105,-0.365,-1.47,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1700,1.112,-0.179,-1.291,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1730,1.112,-0.698,-1.809,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1800,1.115,-0.74,-1.856,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1830,1.119,-0.484,-1.602,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1900,1.126,-0.311,-1.436,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,1930,1.132,-0.627,-1.759,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,2000,1.136,0.111,-1.025,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,2030,1.136,0.402,-0.734,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,2100,1.129,0.359,-0.77,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,2130,1.119,0.548,-0.571,'CPI',21-Oct-99
'NSA-OBS-FLXTR',29-Oct-94,2200,1.119,0.826,-0.293,'CPI',21-Oct-99
