"SITE_NAME,SUB_SITE,DATE_OBS,CHAMBER_ID,SOIL_DEPTH,CH4_CONC,REVISION_DATE,CRTFCN_CODE"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.1,2.58,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.1,1.34,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.1,1.54,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.1,1.26,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.2,.68,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.3,1.96,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.9,.19,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.8,.15,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.6,.16,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.5,.29,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.4,.69,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-3.4,.07,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-2.5,.14,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-2.0,.08,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-1.0,.47,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.3,.37,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-JUN-1994,'UZ',-.2,1.24,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.4,.21,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.3,1.8,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.3,1.82,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.2,.82,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.2,.63,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.1,1.18,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-1.2,1.32,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-1.0,.36,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.9,.89,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.6,1.01,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.5,.56,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-3.4,1.15,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-2.5,.95,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-2.0,1.14,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.1,1.39,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',15-JUN-1994,'UZ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.1,1.23,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.1,1.35,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.2,.99,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.2,.44,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.2,1.74,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.1,1.34,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.1,1.11,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.1,1.21,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'GH',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'KL',-.1,1.58,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',18-JUN-1994,'IJ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.1,1.45,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.1,1.2,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.2,.68,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.2,.26,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.3,.13,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.3,.04,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.5,.17,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.6,.34,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.8,.61,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-1.0,.02,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-2.0,.29,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-2.5,.04,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',02-JUL-1994,'UZ',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.1,1.49,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.1,1.54,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.1,1.18,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.2,.99,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.1,1.12,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.3,.18,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.3,.25,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.3,.16,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.2,.39,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.2,.71,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'GH',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',04-JUL-1994,'IJ',-.2,.79,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-.1,1.81,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-1.2,.26,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-3.4,.15,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'GH',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'UZ',-2.5,.03,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-JUL-1994,'IJ',-2.0,-999.0,12-NOV-1998,'CPI'"
