"SITE_NAME,SUB_SITE,DATE_OBS,CHAMBER_ID,SOIL_DEPTH,CO2_CONC,REVISION_DATE,CRTFCN_CODE"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUL-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUL-1994,'OJP',-1.0,2380.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUL-1994,'OJP',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUL-1994,'OJP',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUL-1994,'OJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUL-1994,'OJP',-3.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUL-1994,'OJP',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.1,1524.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.1,2012.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.2,2562.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.3,2840.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.8,2988.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.6,2840.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.5,2990.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.4,3010.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-3.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-2.5,2102.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-2.0,2378.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-1.2,3296.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-1.0,3017.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.9,3614.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',22-JUL-1994,'OJP',-.2,2345.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.1,1068.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.2,1369.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.3,1587.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.4,1748.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.9,2012.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.8,2063.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.6,1892.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.5,1810.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-3.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-2.5,2457.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-2.0,2364.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-1.2,2079.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-1.0,2340.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.2,1229.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',10-AUG-1994,'OJP',-.1,775.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.1,804.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.2,1241.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.4,1667.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-1.0,2242.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.9,1965.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.8,1962.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.6,1802.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-3.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-2.5,2382.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-2.0,2300.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-1.2,2043.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.5,1717.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.3,1526.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.2,1306.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',14-AUG-1994,'OJP',-.1,1087.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.1,910.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.1,1195.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.2,1467.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.3,1653.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.4,1794.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.5,1824.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-3.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-2.5,2313.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-2.0,2255.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-1.2,2120.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-1.0,2194.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.9,2119.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.8,1996.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.6,1856.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',19-AUG-1994,'OJP',-.2,1352.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',0.0,500.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',0.0,607.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',0.0,642.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',0.0,490.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,862.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,680.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,718.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,1126.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,757.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,1215.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,970.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,900.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,1441.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.1,1128.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1416.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1155.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1104.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1833.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1417.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1515.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1307.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1274.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,2085.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.2,1625.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,1404.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,1399.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,2268.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,1811.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,1697.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,1468.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,1527.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,2376.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.3,1918.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,1520.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,1602.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,2417.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,2010.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,1825.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,1568.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,1685.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,2432.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.4,2038.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,1622.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,1760.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,2437.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,2078.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,1836.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,1677.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,1804.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,2433.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.5,2112.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,1718.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,1854.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,1813.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,1750.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,1895.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,1780.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,1919.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,1801.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.7,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.8,1932.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.9,2205.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,2035.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.2,2160.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.0,2131.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',09-SEP-1994,'OJP',-2.5,-999.0,12-NOV-1998,'CPI'"
