"SITE_NAME,SUB_SITE,DATE_OBS,CH4_CONC,CO2_CONC,SOIL_DEPTH,COVER_TYPE,PROFILE_NUM,CRTFCN_CODE,REVISION_DATE"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,31.49,2309.0,200.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,42.99,1192.0,150.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,1.927,2058.0,250.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,3.162,2116.0,200.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,2.087,2017.0,150.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,5.694,2712.0,100.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,6.801,1918.0,50.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,11.53,2307.0,250.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,31.49,2309.0,200.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,42.99,1192.0,150.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,64.03,1252.0,100.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,6.696,1843.0,50.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,2.015,461.7,0.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,1.979,447.4,0.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,11.53,2307.0,250.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,1.927,2058.0,250.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,3.162,2116.0,200.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,2.087,2017.0,150.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,5.694,2712.0,100.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,6.801,1918.0,50.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,1.979,447.4,0.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,1.927,2058.0,250.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,3.162,2116.0,200.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,,7434.0,50.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,,491.3,0.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,,11200.0,250.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,,11220.0,200.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,,8597.0,150.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,,8098.0,100.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,,7434.0,50.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,,491.3,0.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,3.443,2422.0,100.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,5.536,2344.0,50.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,2.003,476.3,0.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,12.73,2139.0,250.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,3.172,2272.0,200.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,3.778,2375.0,150.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,3.443,2422.0,100.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,5.536,2344.0,50.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,64.03,1252.0,100.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,6.696,1843.0,50.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,2.015,461.7,0.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,11.53,2307.0,250.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,31.49,2309.0,200.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,42.99,1192.0,150.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,64.03,1252.0,100.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,6.696,1843.0,50.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,2.087,2017.0,150.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,1.927,2058.0,250.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,2.087,2017.0,150.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,6.801,1918.0,50.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,74.49,,150.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',27-JUL-1994,2.681,,50.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.202,,0.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,-999.0,,50.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.16,2429.0,250.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.967,2211.0,200.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.254,1185.0,150.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.028,1615.0,100.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.105,1276.0,50.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.135,306.2,0.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.061,1820.0,250.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.223,601.7,200.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.089,552.5,150.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.167,478.8,100.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.105,412.0,50.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.21,289.1,0.0,'SphagnumMoss','M-OBSk9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,10930.0,250.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,11890.0,200.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,10450.0,150.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.121,602.1,250.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.004,590.2,200.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.959,440.1,150.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.155,437.0,100.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.057,490.7,50.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.115,325.6,0.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,10120.0,100.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,7498.0,50.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,306.8,0.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,10930.0,250.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,11890.0,200.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,10450.0,150.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,10120.0,100.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,7498.0,50.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,,306.8,0.0,'Fen','M-OBS-w13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.121,602.1,250.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.004,590.2,200.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.959,440.1,150.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.155,437.0,100.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.057,490.7,50.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.115,325.6,0.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.121,602.1,250.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.004,590.2,200.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.959,440.1,150.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.155,437.0,100.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.057,490.7,50.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.115,325.6,0.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.121,602.1,250.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.004,590.2,200.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.959,440.1,150.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.155,437.0,100.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.057,490.7,50.0,'Lichen','M-OBS-ul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.16,2429.0,250.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.967,2211.0,200.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.254,1185.0,150.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.028,1615.0,100.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.105,1276.0,50.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.135,306.2,0.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.16,2429.0,250.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.967,2211.0,200.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.254,1185.0,150.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.028,1615.0,100.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.105,1276.0,50.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.135,306.2,0.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.16,2429.0,250.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.967,2211.0,200.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.254,1185.0,150.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.028,1615.0,100.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.105,1276.0,50.0,'FeatherMoss','M-OBS-uf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.167,478.8,100.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.105,412.0,50.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.21,289.1,0.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.061,1820.0,250.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.223,601.7,200.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.089,552.5,150.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.167,478.8,100.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.105,412.0,50.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.061,1820.0,250.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.223,601.7,200.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.089,552.5,150.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.167,478.8,100.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.105,412.0,50.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.21,289.1,0.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.061,1820.0,250.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,-999.0,10930.0,250.0,'Fen','M-OBSw13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,-999.0,11890.0,200.0,'Fen','M-OBSw13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,-999.0,10450.0,150.0,'Fen','M-OBSw13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,-999.0,10120.0,100.0,'Fen','M-OBSw13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,-999.0,7498.0,50.0,'Fen','M-OBSw13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,-999.0,306.8,0.0,'Fen','M-OBSw13','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.223,601.7,200.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.089,552.5,150.0,'SphagnumMoss','M-OBS-k9','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,9.9,,100.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,19.02,,150.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,39.34,,200.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,43.35,,250.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.188,619.5,50.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.181,1000.1,150.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.061,1102.2,200.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,1.999,1275.8,300.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.34,1182.3,250.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',01-AUG-1994,2.118,864.3,100.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',08-AUG-1994,1.826,629.0,50.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',08-AUG-1994,1.599,1231.2,300.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',08-AUG-1994,1.745,1054.4,250.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',08-AUG-1994,1.825,736.1,100.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',08-AUG-1994,1.778,981.1,200.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',08-AUG-1994,1.801,874.3,150.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',14-AUG-1994,1.964,611.4,50.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',14-AUG-1994,1.838,1083.1,200.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',14-AUG-1994,1.623,1318.4,300.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',14-AUG-1994,1.808,1105.0,250.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',14-AUG-1994,1.904,814.6,100.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',14-AUG-1994,1.958,962.2,150.0,'','OBS1','PRE',23-AUG-1996"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.234,,0.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,6.621,,200.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,25.75,,250.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,10.88,,150.0,'Fen','M-OBS-k12','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.077,1743.0,250.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,1.953,1720.0,200.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.083,1568.0,150.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.261,1287.0,100.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.043,802.5,50.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.274,433.6,0.0,'Lichen','M-OBSul5','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,-999.0,1001.0,250.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.407,896.8,200.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.122,811.0,150.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.139,798.8,100.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.128,535.2,50.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
"'NSA-OBS-FLXTR','TGB01-SPR01',21-AUG-1994,2.225,383.9,0.0,'FeatherMoss','M-OBSuf1','PRE',10-JAN-1997"
